year	 doy	 time	 timeDEC	 WS	 WD	 TA	 RH	 SWIN	 TS	 LWIN	 SWOUT	 LWOUT	 RAD_CS	 PRECIP
2013	128	0	128	0.4845	213.049745	1.234083	81.308333	-3.300333	-1.6656	253.163792	0.924833	 NaN	0	0
2013	128	100	128.041667	0.611583	184.466973	0.481667	83.541667	-3.302917	-2.0402	249.876631	0.901667	 NaN	0	0
2013	128	200	128.083333	0.796833	191.429846	0.627417	82.291667	-3.360083	-1.6482	250.093165	0.81325	 NaN	0	0
2013	128	300	128.125	0.707167	197.640291	0.506917	80.775	-3.36025	-2.433	248.603663	0.814167	 NaN	0	0
2013	128	400	128.166667	1.176	186.181957	0.369167	80	-3.442917	-2.5308	247.400505	0.552	 NaN	0	0
2013	128	500	128.208333	1.418167	207.069413	0.715333	76.05	4.154917	-2.1536	247.319515	1.2355	 NaN	49.75595	0
2013	128	600	128.25	1.07975	192.629649	0.433833	77.808333	66.994167	-2.1434	246.629899	7.35075	 NaN	187.5749	0
2013	128	700	128.291667	1.538917	232.570728	3.531	67.77	473.475	3.91	259.054935	55.883333	 NaN	431.8823	0
2013	128	800	128.333333	1.136583	257.6366	6.872667	48.994167	713.1	11.292	265.542288	100.966667	 NaN	730.679	0
2013	128	900	128.375	0.927833	284.592433	8.655	53.935	909.333333	16.6332	280.557278	137.133333	 NaN	941.4614	0
2013	128	1000	128.416667	1.0345	286.999571	10.165833	46.53	1055.583333	23.6886	283.545792	161.958333	 NaN	1075.976	0
2013	128	1100	128.458333	1.1265	309.448039	11.896667	49.389167	1054.925	30.808	297.436027	162.483333	 NaN	1128.81	0
2013	128	1200	128.5	1.542583	298.554318	12.525833	43.336667	1002.583333	29.6144	295.486368	156.25	 NaN	1110.149	0
2013	128	1300	128.541667	1.7575	270.934151	11.1	47.1525	442.408333	21.8408	290.086764	68.993333	 NaN	1020.618	0
2013	128	1400	128.583333	1.707917	260.931349	9.705833	53.914167	255.758333	15.4498	287.244806	39.791667	 NaN	868.005	0
2013	128	1500	128.625	1.499417	273.053058	8.836667	59.561667	136.850833	10.4382	286.294277	20.25	 NaN	666.0753	0
2013	128	1600	128.666667	1.421667	207.546891	6.202417	71.383333	33.718333	4.897	277.923357	4.54375	 NaN	438.0035	0
2013	128	1700	128.708333	1.68775	150.277216	4.136917	82.35	16.743333	2.9134	271.57145	2.586333	 NaN	208.2386	0
2013	128	1800	128.75	1.356083	147.527592	3.3045	86.308333	2.986333	1.853	268.542001	1.261417	 NaN	0	0
2013	128	1900	128.791667	1.198417	136.603754	3.52125	85.55	-1.987833	1.9774	269.490674	1.083833	 NaN	0	0
2013	128	2000	128.833333	0.759	158.139726	3.515833	88.325	-2.1945	1.5878	270.991575	1.12675	 NaN	0	0
2013	128	2100	128.875	0.824417	171.112511	2.884417	89.483333	-2.7375	0.461	267.613993	1.06875	 NaN	0	0
2013	128	2200	128.916667	1.491417	189.47786	2.846	83.591667	-3.496833	0.0738	264.177258	1.133167	 NaN	0	0
2013	128	2300	128.958333	1.038917	181.957397	2.388	84.591667	-3.032917	-0.5132	261.895187	1.046583	 NaN	0	0
2013	129	0	129	1.516583	199.738051	2.48325	76.391667	-2.980167	-0.1598	257.31302	0.91	 NaN	0	0
2013	129	100	129.041667	1.221917	195.870861	2.217917	75.591667	-2.870583	-0.6022	255.275137	0.90325	 NaN	0	0
2013	129	200	129.083333	1.457333	195.121036	1.923167	75.575	-2.933333	-0.7486	253.519017	0.632083	 NaN	0	0
2013	129	300	129.125	1.52725	203.29099	2.032583	72.058333	-2.800583	-0.8674	252.163943	0.371583	 NaN	0	0
2013	129	400	129.166667	1.1265	204.1	1.6605	71.25	-3.228	2.407	264.553148	0.353	 NaN	0	0
2013	129	500	129.208333	1.228583	206.153958	1.665083	70.0275	4.287417	2.2088	263.824097	1.402833	 NaN	46.96691	0
2013	129	600	129.25	0.34525	240.842173	1.258667	69.104167	64.616667	2.0636	260.766723	9.612917	 NaN	181.3468	0
2013	129	700	129.291667	0.697583	230.813078	4.08125	60.395833	457.033333	4.0132	272.34504	72.485833	 NaN	409.38	0
2013	129	800	129.333333	0.840583	251.948741	6.760167	49.52	698.783333	7.4896	280.539853	112.141667	 NaN	705.0791	0
2013	129	900	129.375	0.943333	279.738237	9.3225	45.991667	909.666667	17.3204	293.783616	145.716667	 NaN	937.4352	0
2013	129	1000	129.416667	1.1155	314.064473	11.261667	39.934167	1006.425	29.4954	300.189539	160.825	 NaN	1072.182	0
2013	129	1100	129.458333	1.1245	279.100518	11.050833	49.568333	443.158333	25.98	309.005801	69.1175	 NaN	1125.868	0
2013	129	1200	129.5	1.314667	272.213656	10.41	53.443333	427.558333	21.215	308.345906	66.375	 NaN	1107.186	0
2013	129	1300	129.541667	1.357583	252.873154	9.59	54.849167	357.15	15.5562	303.986227	54.6075	 NaN	1019.507	0
2013	129	1400	129.583333	1.234667	243.840789	9.590833	54.918333	379.65	16.4102	304.055066	58.649167	 NaN	866.6516	0
2013	129	1500	129.625	1.15125	238.229767	9.126667	57.951667	167.958333	12.397	303.568015	24.848333	 NaN	664.3757	0
2013	129	1600	129.666667	2.278667	136.509021	5.82225	67.523333	62.45	4.3578	288.783857	7.999167	 NaN	435.3364	0
2013	129	1700	129.708333	2.306917	175.366487	3.008583	70.984167	48.374167	0.4714	272.832407	6.558667	 NaN	205.822	0
2013	129	1800	129.75	0.835167	175.580792	3.484333	70.56	8.680083	1.4578	275.592843	2.292333	 NaN	0	0
2013	129	1900	129.791667	0.537083	121.256612	3.3345	72.541667	-1.509583	0.8574	275.924245	1.133417	 NaN	0	0
2013	129	2000	129.833333	1.100417	167.046541	3.534333	73.966667	-0.93275	1.1914	278.136477	0.572333	 NaN	0	0
2013	129	2100	129.875	0.911	191.302207	3.225667	74.891667	-2.154	0.5098	276.727153	0.789417	 NaN	0	0
2013	129	2200	129.916667	0.578833	180.980078	2.469	77.158333	-2.701333	-0.429	273.262378	0.91925	 NaN	0	0
2013	129	2300	129.958333	0.887833	187.120452	2.373667	76.2	-3.021	-0.5364	272.06808	0.780667	 NaN	0	0
2013	130	0	130	0.4845	213.049745	1.234083	81.308333	-3.300333	-1.6656	253.163792	0.924833	 NaN	0	0
2013	130	100	130.041667	0.611583	184.466973	0.481667	83.541667	-3.302917	-2.0402	249.876631	0.901667	 NaN	0	0
2013	130	200	130.083333	0.796833	191.429846	0.627417	82.291667	-3.360083	-1.6482	250.093165	0.81325	 NaN	0	0
2013	130	300	130.125	0.707167	197.640291	0.506917	80.775	-3.36025	-2.433	248.603663	0.814167	 NaN	0	0
2013	130	400	130.166667	1.176	186.181957	0.369167	80	-3.442917	-2.5308	247.400505	0.552	 NaN	0	0
2013	130	500	130.208333	1.418167	207.069413	0.715333	76.05	4.154917	-2.1536	247.319515	1.2355	 NaN	49.75595	0
2013	130	600	130.25	1.07975	192.629649	0.433833	77.808333	66.994167	-2.1434	246.629899	7.35075	 NaN	187.5749	0
2013	130	700	130.291667	1.538917	232.570728	3.531	67.77	473.475	3.91	259.054935	55.883333	 NaN	431.8823	0
2013	130	800	130.333333	1.136583	257.6366	6.872667	48.994167	713.1	11.292	265.542288	100.966667	 NaN	730.679	0
2013	130	900	130.375	0.927833	284.592433	8.655	53.935	909.333333	16.6332	280.557278	137.133333	 NaN	941.4614	0
2013	130	1000	130.416667	1.0345	286.999571	10.165833	46.53	1055.583333	23.6886	283.545792	161.958333	 NaN	1075.976	0
2013	130	1100	130.458333	1.1265	309.448039	11.896667	49.389167	1054.925	30.808	297.436027	162.483333	 NaN	1128.81	0
2013	130	1200	130.5	1.542583	298.554318	12.525833	43.336667	1002.583333	29.6144	295.486368	156.25	 NaN	1110.149	0
2013	130	1300	130.541667	1.7575	270.934151	11.1	47.1525	442.408333	21.8408	290.086764	68.993333	 NaN	1020.618	0
2013	130	1400	130.583333	1.707917	260.931349	9.705833	53.914167	255.758333	15.4498	287.244806	39.791667	 NaN	868.005	0
2013	130	1500	130.625	1.499417	273.053058	8.836667	59.561667	136.850833	10.4382	286.294277	20.25	 NaN	666.0753	0
2013	130	1600	130.666667	1.421667	207.546891	6.202417	71.383333	33.718333	4.897	277.923357	4.54375	 NaN	438.0035	0
2013	130	1700	130.708333	1.68775	150.277216	4.136917	82.35	16.743333	2.9134	271.57145	2.586333	 NaN	208.2386	0
2013	130	1800	130.75	1.356083	147.527592	3.3045	86.308333	2.986333	1.853	268.542001	1.261417	 NaN	0	0
2013	130	1900	130.791667	1.198417	136.603754	3.52125	85.55	-1.987833	1.9774	269.490674	1.083833	 NaN	0	0
2013	130	2000	130.833333	0.759	158.139726	3.515833	88.325	-2.1945	1.5878	270.991575	1.12675	 NaN	0	0
2013	130	2100	130.875	0.824417	171.112511	2.884417	89.483333	-2.7375	0.461	267.613993	1.06875	 NaN	0	0
2013	130	2200	130.916667	1.491417	189.47786	2.846	83.591667	-3.496833	0.0738	264.177258	1.133167	 NaN	0	0
2013	130	2300	130.958333	1.038917	181.957397	2.388	84.591667	-3.032917	-0.5132	261.895187	1.046583	 NaN	0	0
2013	131	0	131	1.516583	199.738051	2.48325	76.391667	-2.980167	-0.1598	257.31302	0.91	 NaN	0	0
2013	131	100	131.041667	1.221917	195.870861	2.217917	75.591667	-2.870583	-0.6022	255.275137	0.90325	 NaN	0	0
2013	131	200	131.083333	1.457333	195.121036	1.923167	75.575	-2.933333	-0.7486	253.519017	0.632083	 NaN	0	0
2013	131	300	131.125	1.52725	203.29099	2.032583	72.058333	-2.800583	-0.8674	252.163943	0.371583	 NaN	0	0
2013	131	400	131.166667	1.605	198.967294	1.672333	71.855833	-3.054167	-1.2698	249.94832	0.427417	 NaN	0	0
2013	131	500	131.208333	1.41675	205.834014	1.872583	65.6575	4.2795	-1.493	247.475653	1.135833	 NaN	49.48372	0
2013	131	600	131.25	1.417	193.341327	1.39575	69.800833	68.133333	-1.3164	247.17938	8.186917	 NaN	180.7908	0
2013	131	700	131.291667	1.3245	218.649492	4.775667	56.658333	476.383333	5.386	258.394116	58.690833	 NaN	422.5623	0
2013	131	800	131.333333	1.258667	215.165419	7.758	41.828333	718.091667	12.2846	263.928866	101.875	 NaN	700.8743	0
2013	131	900	131.375	1.32725	258.032342	9.6475	43.6075	822.608333	19.8462	276.898898	122.883333	 NaN	935.4499	0
2013	131	1000	131.416667	1.776417	259.209528	10.665833	39.831667	889.716667	23.2046	279.411768	135.841667	 NaN	1067.727	0
2013	131	1100	131.458333	2.104167	261.532153	9.8625	42.769167	552.741667	18.79	277.412674	84.946667	 NaN	1121.923	0
2013	131	1200	131.5	1.92775	266.246525	10.503333	43.134167	897.833333	21.7216	281.726734	136.633333	 NaN	1104.456	0
2013	131	1300	131.541667	2.344667	267.92417	10.255	49.735833	649.766667	21.0216	286.394435	101.669167	 NaN	1015.028	0
2013	131	1400	131.583333	2.49125	267.272159	9.6625	46.868333	500.558333	17.1392	280.038742	79.075	 NaN	862.6853	0
2013	131	1500	131.625	2.490917	270.353746	8.735	47.905833	278.458333	13.608	275.236182	44.469167	 NaN	661.6587	0
2013	131	1600	131.666667	3.063833	252.001158	8.244167	40.804167	270.430833	12.2786	265.82731	43.693333	 NaN	433.618	0
2013	131	1700	131.708333	1.67025	271.329922	7.32625	33.050833	44.345833	8.148	253.03783	7.538833	 NaN	206.6119	0
2013	131	1800	131.75	0.950167	139.605645	5.796417	37.079167	7.054583	4.9276	248.499176	2.28475	 NaN	0	0
2013	131	1900	131.791667	1.197917	145.1975	4.184917	45.558333	-4.065917	2.5284	246.771846	0.626	 NaN	0	0
2013	131	2000	131.833333	0.294417	189.857104	3.271	51.644167	-2.251417	0.8296	246.227141	0.599167	 NaN	0	0
2013	131	2100	131.875	1.501167	251.679504	2.421167	62.708333	-0.61275	0.4638	248.799554	0.75875	 NaN	0	0
2013	131	2200	131.916667	0.105083	23.465318	-0.524333	81.708333	-0.07425	-0.619	242.543971	0	 NaN	0	0
2013	131	2300	131.958333	0.0005	0.082046	-1.228667	86.266667	0.0025	-0.647	240.732887	0.000417	 NaN	0	0
2013	132	0	132	0	0	-1.25475	86.258333	-0.513583	-0.7038	252.604155	0.1935	 NaN	0	0
2013	132	100	132.041667	0	0	-0.85975	82.775	-1.004583	-0.7658	253.199372	0.3715	 NaN	0	0
2013	132	200	132.083333	0	0	-0.656167	81.791667	-0.874917	-0.8616	253.907748	0.375083	 NaN	0	0
2013	132	300	132.125	0	0	-0.930083	84.441667	0	-0.6866	253.635312	0	 NaN	0	0
2013	132	400	132.166667	0	0	-1.55375	84.516667	-0.101333	-0.6528	249.948289	0.00925	 NaN	0	0
2013	132	500	132.208333	0	0	-2.337833	81.95	-0.289917	-1.0654	244.079404	8.413417	 NaN	54.66881	0
2013	132	600	132.25	0	0	-2.40825	80.3	6.247083	-1.378	242.854586	67.999167	 NaN	200.5034	0
2013	132	700	132.291667	0.8275	227.77383	2.30625	62.265	38.6275	-1.043	260.173551	361.925	 NaN	459.7987	0
2013	132	800	132.333333	0.97825	209.711753	6.6705	46.605	161.749167	-0.1658	274.708485	516.533333	 NaN	772.4101	0
2013	132	900	132.375	0.407333	254.928025	3.226833	55.0225	674.55	0.0402	260.62457	573.8	 NaN	1016.76	0
2013	132	1000	132.416667	0.572833	79.948049	4.462583	46.321667	1134.416667	0.1292	261.164058	503.508333	 NaN	1144.87	0
2013	132	1100	132.458333	1.217083	198.49113	5.418833	39.388333	1134.583333	0.787	260.66312	322.025	 NaN	1194.532	0
2013	132	1200	132.5	1.177333	167.725671	6.02	35.2275	850.95	8.7616	260.116489	158.7275	 NaN	1153.781	0
2013	132	1300	132.541667	1.123833	270.441787	7.062917	45.135	632.383333	14.6282	275.803494	96.9475	 NaN	1049.391	0
2013	132	1400	132.583333	1.214083	267.85835	6.520083	49.035	328.975	12.4364	275.906945	47.9275	 NaN	887.6807	0
2013	132	1500	132.625	1.2715	254.842538	6.055083	53.2225	203.633333	10.0042	276.517375	29.593333	 NaN	680.7235	0
2013	132	1600	132.666667	1.253333	147.72473	4.737167	53.693333	167.825	8.184	268.73137	24.585	 NaN	446.9615	0
2013	132	1700	132.708333	0.53675	314.562474	4.807917	60.376667	60.99	6.4882	274.224088	9.129417	 NaN	214.3911	0
2013	132	1800	132.75	0.719417	295.207458	3.336833	67.691667	15.146	3.7814	270.092731	2.837167	 NaN	0	0
2013	132	1900	132.791667	0.310833	297.989275	1.653	72.400833	-2.9585	1.1876	262.634587	0.894083	 NaN	0	0
2013	132	2000	132.833333	0.557667	127.539094	1.30425	77.916667	-1.575	0.1956	263.736124	0.436083	 NaN	0	0
2013	132	2100	132.875	0.660417	194.715951	1.7195	77.825	-0.69575	0.5056	266.267636	0.01975	 NaN	0	0
2013	132	2200	132.916667	0.2165	319.540376	1.349417	77.541667	-1.100083	0.1678	263.799766	0.263167	 NaN	0	0
2013	132	2300	132.958333	0.435667	220.159515	1.051333	80.425	-0.720667	0.0126	263.592885	0.108333	 NaN	0	0
2013	133	0	133	0.171917	324.374745	1.039833	78.475	-0.544917	-0.0878	284.854626	0.031417	 NaN	0	0
2013	133	100	133.041667	0.49725	273.956028	0.6555	80.775	-0.68725	-0.3446	283.689916	0.118417	 NaN	0	0
2013	133	200	133.083333	0.252167	288.167885	-0.22825	88.508333	-0.037083	-0.479	282.280389	0	 NaN	0	0
2013	133	300	133.125	0.088833	338.239725	-0.623833	90.025	0	-0.507	280.46121	0	 NaN	0	0
2013	133	400	133.166667	0.184417	255.238409	-0.812667	90.591667	0	-0.4902	279.504039	0	 NaN	0	0
2013	133	500	133.208333	0.101167	303.325621	-1.149917	90.508333	1.140917	-0.5014	277.201539	2.716333	 NaN	55.77404	0
2013	133	600	133.25	0.151417	153.265725	-0.62525	90.091667	22.54025	-0.3614	280.488686	50.1025	 NaN	200.7376	0
2013	133	700	133.291667	0.047583	21.599688	0.737917	86.641667	37.908333	-0.0148	287.788954	85.336667	 NaN	454.201	0
2013	133	800	133.333333	0.232167	161.614518	3.115083	74.269167	118.425	0.0622	296.31576	270.05	 NaN	771.1265	0
2013	133	900	133.375	1.159667	196.252452	2.535917	72.7725	529.7	0.1624	291.27681	391.991667	 NaN	1022.01	0
2013	133	1000	133.416667	1.744833	248.996642	3.9395	66.105	507.733333	1.6868	296.115696	141.8725	 NaN	1154.725	0
2013	133	1100	133.458333	1.425667	270.494493	4.99425	61.326667	747.441667	10.7822	299.660694	109.785833	 NaN	1190.915	0
2013	133	1200	133.5	1.507833	238.611408	6.1615	55.571667	495.316667	13.4682	302.867203	68.3925	 NaN	1145.859	0
2013	133	1300	133.541667	1.731	268.694775	6.29425	56.23	454.641667	13.3044	304.376638	65.46	 NaN	1052.357	0
2013	133	1400	133.583333	1.35675	213.047301	5.162583	61.2875	304.216667	11.1994	300.797978	43.895833	 NaN	895.0353	0
2013	133	1500	133.625	1.33575	258.62858	5.364417	65.709167	248.925	10.9298	305.787748	36.405833	 NaN	688.1664	0
2013	133	1600	133.666667	1.62525	269.274412	5.218667	61.220833	131.758333	7.774	301.133738	19.560833	 NaN	453.0966	0
2013	133	1700	133.708333	0.93275	197.554586	4.350917	66.516667	52.3925	5.0224	299.283166	8.10025	 NaN	218.0038	0
2013	133	1800	133.75	0.718167	267.461303	2.705167	80.208333	8.447167	2.6612	297.462004	1.710583	 NaN	0	0
2013	133	1900	133.791667	0.230583	254.356721	1.53575	83.808333	-2.211417	1.0358	291.584077	0.642917	 NaN	0	0
2013	133	2000	133.833333	0.182083	257.783346	0.787417	85.1	-1.33525	-0.2664	287.209058	0.468	 NaN	0	0
2013	133	2100	133.875	0.215083	287.537556	0.717917	86.258333	-1.531	-0.5636	287.42382	0.423667	 NaN	0	0
2013	133	2200	133.916667	1.084167	161.058611	0.034	85.358333	-3.81625	-1.8592	282.238835	0.6725	 NaN	0	0
2013	133	2300	133.958333	0.57975	149.038663	-0.14875	77.483333	-3.894333	-2.7886	276.331493	0.858083	 NaN	0	0
2013	134	0	134	0.441083	182.494639	-0.72775	76.366667	-3.70825	-3.5928	236.324583	0.883333	 NaN	0	0
2013	134	100	134.041667	0.89425	196.527597	-1.036333	78.8	-3.108167	-3.4848	235.826333	0.558667	 NaN	0	0
2013	134	200	134.083333	0.466833	173.701839	-1.279583	79.241667	-3.320417	-4.0224	234.69967	0.833833	 NaN	0	0
2013	134	300	134.125	0.869333	170.028345	-1.771917	79.066667	-3.344333	-4.3178	231.921545	0.626417	 NaN	0	0
2013	134	400	134.166667	1.07875	199.457271	-1.333583	73.391667	-3.420583	-4.2446	231.523313	0.538167	 NaN	0	0
2013	134	500	134.208333	1.042417	192.206444	-1.315167	70.438333	4.736167	-4.3602	230.124518	1.576083	 NaN	54.48825	0
2013	134	600	134.25	0.903333	209.178089	-1.53775	70.905833	77.844167	-4.343	229.174807	10.776167	 NaN	191.7634	0
2013	134	700	134.291667	1.091333	242.15935	1.5435	58.261667	493.541667	5.3054	238.687828	73.9625	 NaN	430.5977	0
2013	134	800	134.333333	0.598417	268.652355	4.451583	51.825833	731.7	15.8708	250.497893	113.875	 NaN	728.8006	0
2013	134	900	134.375	0.883333	284.837865	6.296583	47.288333	938.166667	22.4742	257.539687	147.941667	 NaN	970.5605	0
2013	134	1000	134.416667	0.952917	325.175494	8.008333	43.078333	1150.833333	27.87	263.885088	181.6	 NaN	1101.886	0
2013	134	1100	134.458333	1.10425	305.815247	9.438333	41.208333	1228.5	32.5702	270.594353	193.333333	 NaN	1155.105	0
2013	134	1200	134.5	1.073083	301.467822	9.8775	46.87	801.216667	29.5698	278.557036	125.285833	 NaN	1131.518	0
2013	134	1300	134.541667	1.808	154.212831	7.479333	48.01	488.983333	20.0112	265.037534	76.501667	 NaN	1041.318	0
2013	134	1400	134.583333	1.360333	195.242217	6.480917	56.683333	306.866667	15.4978	265.905844	47.709167	 NaN	886.5941	0
2013	134	1500	134.625	1.05775	300.495743	4.703417	71.585	266.55	11.7868	265.250105	41.300833	 NaN	684.414	0
2013	134	1600	134.666667	0.562167	309.973844	4.011917	74.491667	167.45	10.0874	262.802937	26.224167	 NaN	452.2532	0
2013	134	1700	134.708333	0.742333	310.115706	4.472	73.231667	62.389167	6.8836	264.850835	10.16875	 NaN	218.4899	0
2013	134	1800	134.75	0.344667	329.77151	2.9935	78.858333	9.038583	4.0872	259.155111	2.15075	 NaN	0	0
2013	134	1900	134.791667	0.29075	4.175792	2.066833	80.808333	-2.6395	2.1424	254.667576	1.044333	 NaN	0	0
2013	134	2000	134.833333	0.11475	343.43291	1.076667	80.25	-3.230417	0.3538	248.542697	1.315417	 NaN	0	0
2013	134	2100	134.875	0.29525	51.502618	0.795833	83.725	-1.791417	-0.2886	248.690082	0.673167	 NaN	0	0
2013	134	2200	134.916667	0.092583	311.03432	1.447583	84.691667	-0.457833	0.24	253.024421	0.302	 NaN	0	0
2013	134	2300	134.958333	0.154917	339.248234	1.761917	84.325	-0.41275	0.5384	254.708794	0.23875	 NaN	0	0
2013	135	0	135	0.266083	60.720004	1.210417	85.258333	-1.1225	0.2344	248.14371	0.244167	 NaN	0	0
2013	135	100	135.041667	0.159083	23.597998	0.615667	85.283333	-1.260333	-0.2774	244.713877	0.402667	 NaN	0	0
2013	135	200	135.083333	0.255917	302.703463	0.918167	84.216667	-0.207583	-0.0652	245.930899	0.093583	 NaN	0	0
2013	135	300	135.125	0.572167	149.599941	0.795833	81.058333	-2.631333	-0.4248	243.648888	0.571917	 NaN	0	0
2013	135	400	135.166667	0.612417	178.993773	-0.424083	82.325	-3.351917	-1.7444	237.39765	0.696417	 NaN	0	0
2013	135	500	135.208333	0.92075	179.817173	-0.409417	85.65	4.861167	-1.5094	239.059158	1.64975	 NaN	55.3602	0
2013	135	600	135.25	0.647167	173.899738	0.03575	80.833333	77.0425	-1.2246	239.24161	10.442333	 NaN	190.2185	0
2013	135	700	135.291667	0.67825	249.548066	2.67175	68.316667	490.65	9.0016	247.426553	74.919167	 NaN	428.1062	0
2013	135	800	135.333333	0.718583	281.051641	5.096	60.475833	724.8	16.6462	256.481041	115.616667	 NaN	729.3232	0
2013	135	900	135.375	0.91	298.771656	7.35575	51.499167	947.666667	23.0112	263.200935	152.35	 NaN	959.1457	0
2013	135	1000	135.416667	1.22125	135.893451	9.2625	45.308333	1127.083333	28.9516	269.324216	181.341667	 NaN	1092.656	0
2013	135	1100	135.458333	1.758167	268.64027	10.7175	40.175	1168.75	28.8444	273.190352	187.841667	 NaN	1146.324	0
2013	135	1200	135.5	1.782083	265.058883	10.194167	41.1925	1096.525	25.931	271.060413	176.041667	 NaN	1127.665	0
2013	135	1300	135.541667	1.415417	267.325232	10.236667	36.485	668.841667	24.8538	266.630839	106.4775	 NaN	1037.442	0
2013	135	1400	135.583333	1.533167	264.240549	8.174167	61.825833	407.716667	17.9672	276.036522	64.43	 NaN	884.1542	0
2013	135	1500	135.625	1.312667	269.026197	5.4315	74.884167	142.1425	10.6638	267.749971	22.63	 NaN	683.5055	0
2013	135	1600	135.666667	0.9705	278.162195	5.2355	75.6	97.655	6.9272	266.975662	15.616667	 NaN	452.0609	0
2013	135	1700	135.708333	0.59375	295.700574	4.86675	71.751667	38.041667	5.7646	262.374234	6.525917	 NaN	219.4228	0
2013	135	1800	135.75	0.3995	302.313489	4.048	77.833333	4.5425	3.842	261.031747	1.406167	 NaN	0	0
2013	135	1900	135.791667	0.38425	320.73438	3.364667	81.075	-1.741833	2.695	258.722922	0.530833	 NaN	0	0
2013	135	2000	135.833333	0.478	265.235438	3.03775	79.391667	-2.1245	1.8208	255.837784	0.504417	 NaN	0	0
2013	135	2100	135.875	0.40725	276.668193	2.9845	83.9	-0.804667	1.8318	257.960615	0.10625	 NaN	0	0
2013	135	2200	135.916667	0.3545	304.80408	2.542667	87.608333	-0.21075	1.967	257.237311	0.0235	 NaN	0	0
2013	135	2300	135.958333	0.331583	317.187556	2.22275	90.166667	-0.123167	1.7996	256.604998	0.013333	 NaN	0	0
2013	136	0	136	0.411	56.078759	2.16175	89.075	-0.296333	1.6046	267.67782	0.293667	 NaN	0	0
2013	136	100	136.041667	0.6295	155.643915	2.262917	88.891667	-0.706583	1.398	268.220352	0.263417	 NaN	0	0
2013	136	200	136.083333	0.760917	152.989718	1.9315	89.308333	-2.061333	0.5092	266.348167	0.504667	 NaN	0	0
2013	136	300	136.125	0.363083	221.781135	1.03175	89.9	-1.206583	-0.3792	261.039207	0.211167	 NaN	0	0
2013	136	400	136.166667	0.398833	72.386978	0.610083	91.408333	-0.598917	-0.3964	259.200659	0.123833	 NaN	0	0
2013	136	500	136.208333	0.412417	177.61902	0.9305	92.2	1.995667	0.2566	261.579138	0.295917	 NaN	57.99436	0
2013	136	600	136.25	0.070333	48.697544	1.231	92.341667	37.420833	0.7964	263.524136	2.873333	 NaN	197.8011	0
2013	136	700	136.291667	0.383583	248.677556	2.170917	92.408333	224.65	3.2386	269.501043	20.682333	 NaN	445.1175	0
2013	136	800	136.333333	0.566417	261.995535	4.028333	77.625833	644.716667	9.6874	272.99663	82.679167	 NaN	754.8794	0
2013	136	900	136.375	0.793	255.521626	6.663083	59.664167	900.233333	15.4884	277.530809	136.1425	 NaN	979.1427	0
2013	136	1000	136.416667	1.054833	234.908788	8.929167	48.395	1108.008333	26.1032	282.526493	172.9	 NaN	1096.272	0
2013	136	1100	136.458333	1.081	290.194797	10.269167	49.154167	879.55	29.3652	291.826481	137.255	 NaN	1145.199	0
2013	136	1200	136.5	1.591083	248.318399	9.24	50.153333	688.933333	23.733	286.091545	107.583333	 NaN	1125.311	0
2013	136	1300	136.541667	1.283167	279.23571	8.521667	60.675	508.075	19.9316	290.323513	79.136667	 NaN	1037.463	0
2013	136	1400	136.583333	1.580917	246.504152	6.259833	69.474167	409.608333	16.6138	282.054805	63.650833	 NaN	886.54	0
2013	136	1500	136.625	1.368583	269.762641	4.599417	83.016667	305.475	13.3706	279.947602	47.675	 NaN	684.5752	0
2013	136	1600	136.666667	0.763167	270.593346	4.405417	81.7	127.925	8.4978	277.889605	20.1175	 NaN	453.8524	0
2013	136	1700	136.708333	0.688667	325.805776	4.59	77.716667	53.171667	6.8014	276.650949	8.63075	 NaN	221.5354	0
2013	136	1800	136.75	0.452667	293.159309	3.933667	80.466667	9.10175	4.8832	274.104899	1.83175	 NaN	0	0
2013	136	1900	136.791667	0.451917	343.199377	3.381417	82.15	-0.499583	3.6328	271.566493	0.302	 NaN	0	0
2013	136	2000	136.833333	0.3355	285.02679	3.097833	82.4	-0.897333	2.7856	269.909801	0.302167	 NaN	0	0
2013	136	2100	136.875	0.328167	339.843514	2.604333	84.608333	-0.904	2.1712	268.038325	0.315917	 NaN	0	0
2013	136	2200	136.916667	0.415917	120.952056	2.613833	86.341667	-0.636167	1.9346	269.058272	0.296583	 NaN	0	0
2013	136	2300	136.958333	0.241667	344.094596	2.692	85.541667	-0.720583	1.7452	269.111273	0.16525	 NaN	0	0
2013	137	0	137	0.846167	196.546005	2.28025	87.508333	-0.837417	1.5066	290.0928	0.183083	 NaN	0	0
2013	137	100	137.041667	0.581583	105.602267	2.616333	86.675	-0.406917	1.7184	291.915091	0.065917	 NaN	0	0
2013	137	200	137.083333	0.059333	346.030485	2.480167	85.708333	-0.304	1.4306	290.384349	0	 NaN	0	0
2013	137	300	137.125	0.400667	118.59028	2.166167	86.658333	-0.173583	1.3818	288.797757	0	 NaN	0	0
2013	137	400	137.166667	0.178833	294.346917	1.900917	88.241667	-0.296417	1.1696	287.91825	0.080167	 NaN	0	0
2013	137	500	137.208333	0.162417	24.563273	1.929583	87.016667	8.34725	1.1748	287.390145	1.169333	 NaN	56.68182	0
2013	137	600	137.25	0.217167	10.733074	2.009333	87.725	79.600833	2.169	288.356916	10.626667	 NaN	191.1489	0
